"sobjectName","sobjectLabel","name","label","type","length","nillable","referenceTo","relationshipName","unique","updateable","inlineHelpText","picklistValues","externalId"
"vlocity_ins__InsuranceClaimInvolvedProperty__ChangeEvent","Change Event: Involved Property","vlocity_ins__AllocatedReserveAmount__c","Allocated Reserve Amount","currency",0,true,"[]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__ChangeEvent","Change Event: Involved Property","vlocity_ins__AssetInsuredItemId__c","Insured Item","reference",18,true,"[""vlocity_ins__AssetInsuredItem__c""]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__ChangeEvent","Change Event: Involved Property","vlocity_ins__AttributeSelectedValues__c","Attribute Selected Values","textarea",131072,true,"[]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__ChangeEvent","Change Event: Involved Property","vlocity_ins__City__c","City","string",40,true,"[]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__ChangeEvent","Change Event: Involved Property","vlocity_ins__ClaimantId__c","Claimant Id","reference",18,true,"[""vlocity_ins__InsuranceClaimPartyRelationship__c""]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__ChangeEvent","Change Event: Involved Property","vlocity_ins__ClaimantParty__c","Related Party","string",0,true,"[]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__ChangeEvent","Change Event: Involved Property","vlocity_ins__Country__c","Country","string",80,true,"[]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__ChangeEvent","Change Event: Involved Property","vlocity_ins__CurrentLocation__c","Current Location","string",0,true,"[]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__ChangeEvent","Change Event: Involved Property","vlocity_ins__DescriptionOfCondition__c","Condition","string",255,true,"[]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__ChangeEvent","Change Event: Involved Property","vlocity_ins__DescriptionOfDamages__c","Damages","string",255,true,"[]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__ChangeEvent","Change Event: Involved Property","vlocity_ins__Description__c","Description","string",255,true,"[]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__ChangeEvent","Change Event: Involved Property","vlocity_ins__ImageId__c","Product Image","string",0,true,"[]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__ChangeEvent","Change Event: Involved Property","vlocity_ins__IsDriveable__c","Driveable?","boolean",0,false,"[]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__ChangeEvent","Change Event: Involved Property","vlocity_ins__LocationType__c","Location Type","picklist",255,true,"[]",,false,false,,"[""Body Shop"",""Incident Location"",""Other"",""Policyholder Home"",""Repair Shop"",""Salvage Yard""]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__ChangeEvent","Change Event: Involved Property","vlocity_ins__OriginalTotalReserveAmount__c","Original Total Reserve Amount","currency",0,true,"[]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__ChangeEvent","Change Event: Involved Property","vlocity_ins__PaidAmount__c","Paid Amount","currency",0,true,"[]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__ChangeEvent","Change Event: Involved Property","vlocity_ins__PartyId__c","Party","reference",18,true,"[""vlocity_ins__Party__c""]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__ChangeEvent","Change Event: Involved Property","vlocity_ins__PostalCode__c","Postal Code","string",20,true,"[]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__ChangeEvent","Change Event: Involved Property","vlocity_ins__PropertyType__c","Type","picklist",255,true,"[]",,false,false,,"[""Antique / Classic"",""Apartment"",""Business Leased"",""Business Owned"",""Cargo"",""Commercial"",""Commercial Garage"",""Commercial Office"",""Commercial Storefront"",""Commercial Warehouse"",""Condominium"",""Farm"",""Houseboat"",""Multi Family Home"",""Other"",""Outbuilding"",""Personal"",""Recreational"",""Scheduled Personal Property"",""Single Family Home""]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__ChangeEvent","Change Event: Involved Property","vlocity_ins__RemainingReserveAmount__c","Remaining Reserve Amount","currency",0,true,"[]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__ChangeEvent","Change Event: Involved Property","vlocity_ins__RepairPreference__c","Repair Preference","string",255,true,"[]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__ChangeEvent","Change Event: Involved Property","vlocity_ins__SeverityOfDamages__c","Damage Severity","string",255,true,"[]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__ChangeEvent","Change Event: Involved Property","vlocity_ins__SpecProduct2Id__c","Product","reference",18,true,"[""Product2""]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__ChangeEvent","Change Event: Involved Property","vlocity_ins__State__c","State","string",80,true,"[]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__ChangeEvent","Change Event: Involved Property","vlocity_ins__StreetAddress__c","Street Address","string",255,true,"[]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__ChangeEvent","Change Event: Involved Property","vlocity_ins__TotalReserveAmount__c","Total Reserve Amount","currency",0,true,"[]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__ChangeEvent","Change Event: Involved Property","vlocity_ins__TotalReserveStatus__c","Total Reserve Status","picklist",255,true,"[]",,false,false,,"[""Pending"",""Approved"",""ApprovedRollup"",""Reverted""]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__ChangeEvent","Change Event: Involved Property","vlocity_ins__UnallocatedReserveAmount__c","Unallocated Reserve Amount","currency",0,true,"[]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__c","Involved Property","Id","Record ID","id",18,false,"[]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__c","Involved Property","IsDeleted","Deleted","boolean",0,false,"[]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__c","Involved Property","Name","Name","string",80,true,"[]",,false,true,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__c","Involved Property","RecordTypeId","Record Type ID","reference",18,true,"[""RecordType""]","RecordType",false,true,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__c","Involved Property","CreatedDate","Created Date","datetime",0,false,"[]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__c","Involved Property","CreatedById","Created By ID","reference",18,false,"[""User""]","CreatedBy",false,false,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__c","Involved Property","LastModifiedDate","Last Modified Date","datetime",0,false,"[]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__c","Involved Property","LastModifiedById","Last Modified By ID","reference",18,false,"[""User""]","LastModifiedBy",false,false,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__c","Involved Property","SystemModstamp","System Modstamp","datetime",0,false,"[]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__c","Involved Property","vlocity_ins__ClaimId__c","Claim","reference",18,false,"[""vlocity_ins__InsuranceClaim__c""]","vlocity_ins__ClaimId__r",false,false,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__c","Involved Property","vlocity_ins__AdjustedAmount__c","Adjusted Amount","currency",0,true,"[]",,false,true,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__c","Involved Property","vlocity_ins__AllocatedReserveAmount__c","Allocated Reserve Amount","currency",0,true,"[]",,false,true,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__c","Involved Property","vlocity_ins__AssetInsuredItemId__c","Insured Item","reference",18,true,"[""vlocity_ins__AssetInsuredItem__c""]","vlocity_ins__AssetInsuredItemId__r",false,true,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__c","Involved Property","vlocity_ins__AttributeSelectedValues__c","Attribute Selected Values","textarea",131072,true,"[]",,false,true,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__c","Involved Property","vlocity_ins__City__c","City","string",40,true,"[]",,false,true,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__c","Involved Property","vlocity_ins__ClaimantId__c","Claimant Id","reference",18,true,"[""vlocity_ins__InsuranceClaimPartyRelationship__c""]","vlocity_ins__ClaimantId__r",false,true,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__c","Involved Property","vlocity_ins__ClaimantParty__c","Related Party","string",1300,true,"[]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__c","Involved Property","vlocity_ins__Country__c","Country","string",80,true,"[]",,false,true,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__c","Involved Property","vlocity_ins__CurrentLocation__c","Current Location","string",1300,true,"[]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__c","Involved Property","vlocity_ins__DescriptionOfCondition__c","Condition","string",255,true,"[]",,false,true,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__c","Involved Property","vlocity_ins__DescriptionOfDamages__c","Damages","string",255,true,"[]",,false,true,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__c","Involved Property","vlocity_ins__Description__c","Description","string",255,true,"[]",,false,true,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__c","Involved Property","vlocity_ins__ImageId__c","Product Image","string",1300,true,"[]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__c","Involved Property","vlocity_ins__IsDriveable__c","Driveable?","boolean",0,false,"[]",,false,true,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__c","Involved Property","vlocity_ins__LocationType__c","Location Type","picklist",255,true,"[]",,false,true,,"[""Body Shop"",""Incident Location"",""Other"",""Policyholder Home"",""Repair Shop"",""Salvage Yard""]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__c","Involved Property","vlocity_ins__OriginalTotalReserveAmount__c","Original Total Reserve Amount","currency",0,true,"[]",,false,true,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__c","Involved Property","vlocity_ins__PaidAmount__c","Paid Amount","currency",0,true,"[]",,false,true,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__c","Involved Property","vlocity_ins__PartyId__c","Party","reference",18,true,"[""vlocity_ins__Party__c""]","vlocity_ins__PartyId__r",false,true,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__c","Involved Property","vlocity_ins__PostalCode__c","Postal Code","string",20,true,"[]",,false,true,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__c","Involved Property","vlocity_ins__PropertyType__c","Type","picklist",255,true,"[]",,false,true,,"[""Antique / Classic"",""Apartment"",""Business Leased"",""Business Owned"",""Cargo"",""Commercial"",""Commercial Garage"",""Commercial Office"",""Commercial Storefront"",""Commercial Warehouse"",""Condominium"",""Farm"",""Houseboat"",""Multi Family Home"",""Other"",""Outbuilding"",""Personal"",""Recreational"",""Scheduled Personal Property"",""Single Family Home""]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__c","Involved Property","vlocity_ins__RemainingReserveAmount__c","Remaining Reserve Amount","currency",0,true,"[]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__c","Involved Property","vlocity_ins__RepairPreference__c","Repair Preference","string",255,true,"[]",,false,true,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__c","Involved Property","vlocity_ins__SeverityOfDamages__c","Damage Severity","string",255,true,"[]",,false,true,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__c","Involved Property","vlocity_ins__SpecProduct2Id__c","Product","reference",18,true,"[""Product2""]","vlocity_ins__SpecProduct2Id__r",false,true,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__c","Involved Property","vlocity_ins__State__c","State","string",80,true,"[]",,false,true,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__c","Involved Property","vlocity_ins__StreetAddress__c","Street Address","string",255,true,"[]",,false,true,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__c","Involved Property","vlocity_ins__TotalReserveAmount__c","Total Reserve Amount","currency",0,true,"[]",,false,true,,"[]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__c","Involved Property","vlocity_ins__TotalReserveStatus__c","Total Reserve Status","picklist",255,true,"[]",,false,true,,"[""Pending"",""Approved"",""ApprovedRollup"",""Reverted""]",false
"vlocity_ins__InsuranceClaimInvolvedProperty__c","Involved Property","vlocity_ins__UnallocatedReserveAmount__c","Unallocated Reserve Amount","currency",0,true,"[]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimLitigation__ChangeEvent","Change Event: Claim Litigation","Id","Change Event ID","id",18,true,"[]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimLitigation__ChangeEvent","Change Event: Claim Litigation","ReplayId","Replay ID","string",1000,true,"[]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimLitigation__ChangeEvent","Change Event: Claim Litigation","ChangeEventHeader","Change Event Header","complexvalue",0,false,"[]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimLitigation__ChangeEvent","Change Event: Claim Litigation","Name","<Entity>","string",80,true,"[]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimLitigation__ChangeEvent","Change Event: Claim Litigation","CreatedDate","Created Date","datetime",0,true,"[]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimLitigation__ChangeEvent","Change Event: Claim Litigation","CreatedById","Created By ID","reference",18,true,"[""User""]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimLitigation__ChangeEvent","Change Event: Claim Litigation","LastModifiedDate","Last Modified Date","datetime",0,true,"[]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimLitigation__ChangeEvent","Change Event: Claim Litigation","LastModifiedById","Last Modified By ID","reference",18,true,"[""User""]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimLitigation__ChangeEvent","Change Event: Claim Litigation","vlocity_ins__ClaimId__c","Claim","reference",18,true,"[""vlocity_ins__InsuranceClaim__c""]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimLitigation__ChangeEvent","Change Event: Claim Litigation","vlocity_ins__CaseNumber__c","Case #","string",80,true,"[]",,false,false,,"[]",true
"vlocity_ins__InsuranceClaimLitigation__ChangeEvent","Change Event: Claim Litigation","vlocity_ins__Disposition__c","Disposition","picklist",255,true,"[]",,false,false,,"[""Dismissed"",""Settle Prior Trial"",""Settle During Trial"",""Verdict for Defendant"",""Verdict for Plaintiff""]",false
"vlocity_ins__InsuranceClaimLitigation__ChangeEvent","Change Event: Claim Litigation","vlocity_ins__IsLegalTeamAssigned__c","Legal Team Assigned","boolean",0,false,"[]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimLitigation__ChangeEvent","Change Event: Claim Litigation","vlocity_ins__StatusAsOfDate__c","Status Date","date",0,true,"[]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimLitigation__ChangeEvent","Change Event: Claim Litigation","vlocity_ins__Status__c","Status","picklist",255,true,"[]",,false,false,,"[""Active"",""Closed"",""Information""]",false
"vlocity_ins__InsuranceClaimLitigation__ChangeEvent","Change Event: Claim Litigation","vlocity_ins__TrialDate__c","Trial Date","date",0,true,"[]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimLitigation__c","Claim Litigation","Id","Record ID","id",18,false,"[]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimLitigation__c","Claim Litigation","IsDeleted","Deleted","boolean",0,false,"[]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimLitigation__c","Claim Litigation","Name","Description","string",80,true,"[]",,false,true,,"[]",false
"vlocity_ins__InsuranceClaimLitigation__c","Claim Litigation","CreatedDate","Created Date","datetime",0,false,"[]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimLitigation__c","Claim Litigation","CreatedById","Created By ID","reference",18,false,"[""User""]","CreatedBy",false,false,,"[]",false
"vlocity_ins__InsuranceClaimLitigation__c","Claim Litigation","LastModifiedDate","Last Modified Date","datetime",0,false,"[]",,false,false,,"[]",false
"vlocity_ins__InsuranceClaimLitigation__c","Claim Litigation","LastModifiedById","Last Modified By ID","reference",18,false,"[""User""]","LastModifiedBy",false,false,,"[]",false
